passage_id,book,model_key,model_name,s_f1,s_f2,s_f3,s_f4,i_f1,i_f2,i_f3,i_f4,delta_f1,delta_f2,delta_f3,delta_f4
time_machine_040,time_machine,qwen,qwen2.5:14b,0.2176,1.0,0.172673,0.621118,0.2294,1.0,0.4804,2.061856,-0.0118,0.0,-0.307727,-1.440738
time_machine_041,time_machine,qwen,qwen2.5:14b,0.4198,1.0,0.217189,1.578947,0.3404,1.0,0.637467,1.801802,0.0794,0.0,-0.420278,-0.222855
time_machine_042,time_machine,qwen,qwen2.5:14b,0.3141,1.0,0.178986,1.428571,0.4417,1.0,0.3887,2.205882,-0.1276,0.0,-0.209714,-0.777311
time_machine_043,time_machine,qwen,qwen2.5:14b,0.3505,1.0,0.4328,1.960784,0.125,1.0,0.2389,4.166667,0.2255,0.0,0.1939,-2.205883
time_machine_044,time_machine,qwen,qwen2.5:14b,0.38135,1.0,0.162323,1.176471,0.0129,1.0,0.461167,6.666667,0.36845,0.0,-0.298844,-5.490196
time_machine_045,time_machine,qwen,qwen2.5:14b,0.2794,1.0,0.27219,0.529101,0.3548,1.0,0.35415,3.424658,-0.0754,0.0,-0.08196,-2.895557
time_machine_046,time_machine,qwen,qwen2.5:14b,0.48655,1.0,0.260785,0.0,0.4841,1.0,0.473,3.100775,0.00245,0.0,-0.212215,-3.100775
time_machine_047,time_machine,qwen,qwen2.5:14b,0.4786,1.0,0.31269,1.648352,0.38195,1.0,0.406025,2.941176,0.09665,0.0,-0.093335,-1.292824
time_machine_048,time_machine,qwen,qwen2.5:14b,0.3766,1.0,0.247308,0.995025,0.24695,1.0,0.673233,4.301075,0.12965,0.0,-0.425925,-3.30605
time_machine_049,time_machine,qwen,qwen2.5:14b,0.4422,1.0,0.154814,0.520833,0.43505,1.0,0.378575,4.040404,0.00715,0.0,-0.223761,-3.519571
we_000,we,qwen,qwen2.5:14b,0.4218,1.0,0.360312,1.775148,0.44425,1.0,0.485,2.542373,-0.02245,0.0,-0.124688,-0.767225
we_001,we,qwen,qwen2.5:14b,0.48055,1.0,0.447562,2.116402,0.0,1.0,0.407933,1.694915,0.48055,0.0,0.039629,0.421487
we_002,we,qwen,qwen2.5:14b,0.14545,1.0,0.323111,0.529101,0.46855,1.0,0.27665,4.081633,-0.3231,0.0,0.046461,-3.552532
we_003,we,qwen,qwen2.5:14b,0.4674,1.0,0.62114,0.75188,0.47725,1.0,0.723633,1.709402,-0.00985,0.0,-0.102493,-0.957522
we_004,we,qwen,qwen2.5:14b,0.35215,1.0,0.317892,2.162162,0.3953,1.0,0.337475,4.310345,-0.04315,0.0,-0.019583,-2.148183
we_005,we,qwen,qwen2.5:14b,0.282,1.0,0.26392,0.564972,0.36345,1.0,0.38045,4.210526,-0.08145,0.0,-0.11653,-3.645554
we_006,we,qwen,qwen2.5:14b,0.4916,1.0,0.5741,0.0,0.31845,1.0,0.256467,0.892857,0.17315,0.0,0.317633,-0.892857
we_007,we,qwen,qwen2.5:14b,0.39675,1.0,0.333367,0.0,0.42595,1.0,0.385425,1.904762,-0.0292,0.0,-0.052058,-1.904762
we_008,we,qwen,qwen2.5:14b,0.3786,1.0,0.235478,1.538462,0.1366,1.0,0.4477,1.470588,0.242,0.0,-0.212222,0.067874
we_009,we,qwen,qwen2.5:14b,0.4832,1.0,0.5621,2.797203,0.01035,1.0,0.2888,4.379562,0.47285,0.0,0.2733,-1.582359
we_010,we,qwen,qwen2.5:14b,0.23985,1.0,0.12265,3.125,0.41355,1.0,0.547325,3.225806,-0.1737,0.0,-0.424675,-0.100806
we_011,we,qwen,qwen2.5:14b,0.3434,1.0,0.142275,1.621622,0.1366,1.0,0.4149,1.886792,0.2068,0.0,-0.272625,-0.26517
we_012,we,qwen,qwen2.5:14b,0.4445,1.0,0.3589,2.604167,0.41125,1.0,0.29705,4.761905,0.03325,0.0,0.06185,-2.157738
we_013,we,qwen,qwen2.5:14b,0.45155,1.0,0.215825,1.807229,0.48355,1.0,0.708467,1.818182,-0.032,0.0,-0.492642,-0.010953
we_014,we,qwen,qwen2.5:14b,0.143,1.0,0.089954,0.0,0.3715,1.0,0.557833,1.652893,-0.2285,0.0,-0.467879,-1.652893
we_015,we,qwen,qwen2.5:14b,0.0322,1.0,0.116317,1.694915,0.38585,1.0,0.564667,4.347826,-0.35365,0.0,-0.44835,-2.652911
we_016,we,qwen,qwen2.5:14b,0.3562,1.0,0.3637,0.0,0.4063,1.0,0.28895,1.612903,-0.0501,0.0,0.07475,-1.612903
we_017,we,qwen,qwen2.5:14b,0.16,1.0,0.19445,2.162162,0.4375,1.0,0.780667,1.923077,-0.2775,0.0,-0.586217,0.239085
we_018,we,qwen,qwen2.5:14b,0.36255,1.0,0.288571,1.098901,0.37345,1.0,0.457533,6.034483,-0.0109,0.0,-0.168962,-4.935582
we_019,we,qwen,qwen2.5:14b,0.4457,1.0,0.44185,0.564972,0.05135,1.0,0.398833,0.75188,0.39435,0.0,0.043017,-0.186908
we_020,we,qwen,qwen2.5:14b,0.1396,1.0,0.18132,1.129944,0.11315,1.0,0.306125,2.542373,0.02645,0.0,-0.124805,-1.412429
we_021,we,qwen,qwen2.5:14b,0.1472,1.0,0.193114,1.95122,0.46085,1.0,0.414575,3.846154,-0.31365,0.0,-0.221461,-1.894934
we_022,we,qwen,qwen2.5:14b,0.4526,1.0,0.398875,1.142857,0.4458,1.0,0.4455,3.809524,0.0068,0.0,-0.046625,-2.666667
we_023,we,qwen,qwen2.5:14b,0.0376,1.0,0.312571,1.219512,0.47585,1.0,0.43995,2.654867,-0.43825,0.0,-0.127379,-1.435355
we_024,we,qwen,qwen2.5:14b,0.37895,1.0,0.37878,0.574713,0.3062,1.0,0.435267,3.296703,0.07275,0.0,-0.056487,-2.72199
we_025,we,qwen,qwen2.5:14b,0.4416,1.0,0.201743,0.0,0.211,1.0,0.271675,3.278689,0.2306,0.0,-0.069932,-3.278689
we_026,we,qwen,qwen2.5:14b,0.37865,1.0,0.3325,1.136364,0.27585,1.0,0.4222,2.290076,0.1028,0.0,-0.0897,-1.153712
we_027,we,qwen,qwen2.5:14b,0.44335,1.0,0.1935,2.762431,0.465,1.0,0.426625,2.238806,-0.02165,0.0,-0.233125,0.523625
we_028,we,qwen,qwen2.5:14b,0.4624,1.0,0.3019,1.630435,0.4197,1.0,0.506125,4.794521,0.0427,0.0,-0.204225,-3.164086
we_029,we,qwen,qwen2.5:14b,0.4871,1.0,0.207023,0.609756,0.38585,1.0,0.546625,0.75188,0.10125,0.0,-0.339602,-0.142124
we_030,we,qwen,qwen2.5:14b,0.35015,1.0,0.4286,2.352941,0.23835,1.0,0.654575,3.424658,0.1118,0.0,-0.225975,-1.071717
we_031,we,qwen,qwen2.5:14b,0.398,1.0,0.218536,0.558659,0.4593,1.0,0.429225,3.030303,-0.0613,0.0,-0.210689,-2.471644
we_032,we,qwen,qwen2.5:14b,0.0866,1.0,0.213367,1.639344,0.37895,1.0,0.2171,3.389831,-0.29235,0.0,-0.003733,-1.750487
we_033,we,qwen,qwen2.5:14b,0.4675,1.0,0.17979,1.675978,0.0036,1.0,0.488867,4.081633,0.4639,0.0,-0.309077,-2.405655
we_034,we,qwen,qwen2.5:14b,0.4323,1.0,0.258362,1.298701,0.47115,1.0,0.499825,3.875969,-0.03885,0.0,-0.241463,-2.577268
we_035,we,qwen,qwen2.5:14b,0.2294,1.0,0.236643,4.232804,0.47015,1.0,0.429425,3.0,-0.24075,0.0,-0.192782,1.232804
we_036,we,qwen,qwen2.5:14b,0.4881,1.0,0.386925,0.543478,0.4329,1.0,0.387525,4.237288,0.0552,0.0,-0.0006,-3.69381
we_037,we,qwen,qwen2.5:14b,0.08965,1.0,0.199958,1.507538,0.1806,1.0,0.2521,2.564103,-0.09095,0.0,-0.052142,-1.056565
we_038,we,qwen,qwen2.5:14b,0.367,1.0,0.218625,0.628931,0.42595,1.0,0.4142,3.703704,-0.05895,0.0,-0.195575,-3.074773
we_039,we,qwen,qwen2.5:14b,0.2325,1.0,0.212767,1.948052,0.3404,1.0,0.2136,2.702703,-0.1079,0.0,-0.000833,-0.754651
we_040,we,qwen,qwen2.5:14b,0.4727,1.0,0.226615,0.540541,0.4181,1.0,0.441167,3.669725,0.0546,0.0,-0.214552,-3.129184
we_041,we,qwen,qwen2.5:14b,0.49225,1.0,0.632825,1.242236,0.05315,1.0,0.32785,3.418803,0.4391,0.0,0.304975,-2.176567
we_042,we,qwen,qwen2.5:14b,0.48,1.0,0.31222,0.571429,0.49365,1.0,0.750975,4.166667,-0.01365,0.0,-0.438755,-3.595238
we_043,we,qwen,qwen2.5:14b,0.45995,1.0,0.13,0.571429,0.148,1.0,0.2916,0.847458,0.31195,0.0,-0.1616,-0.276029
we_044,we,qwen,qwen2.5:14b,0.31265,1.0,0.106611,0.52356,0.0898,1.0,0.27635,2.797203,0.22285,0.0,-0.169739,-2.273643
we_045,we,qwen,qwen2.5:14b,0.47465,1.0,0.530783,5.063291,0.4522,1.0,0.574525,5.833333,0.02245,0.0,-0.043742,-0.770042
we_046,we,qwen,qwen2.5:14b,0.49105,1.0,0.380878,2.116402,0.27115,1.0,0.456433,1.960784,0.2199,0.0,-0.075555,0.155618
we_047,we,qwen,qwen2.5:14b,0.3609,1.0,0.500383,0.0,0.4329,1.0,0.525933,3.061224,-0.072,0.0,-0.02555,-3.061224
we_048,we,qwen,qwen2.5:14b,0.12165,1.0,0.403045,2.185792,0.0258,1.0,0.311925,2.255639,0.09585,0.0,0.09112,-0.069847
we_049,we,qwen,qwen2.5:14b,0.25635,1.0,0.276486,0.546448,0.3661,1.0,0.44815,1.5625,-0.10975,0.0,-0.171664,-1.016052
